CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,MonthlyProfit,CostToServe,MarketingSpend,Discount,Region,SignupMonth
4623-VLOAR,1,United States,California,Long Beach,90802,"33.739, -118.2723",33.739,-118.2723,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.68,103.22,No,0,11,3204,,-4.99,11.48,328.02,0.215,South California,2020-12-01
3225-LZFYV,1,United States,California,Bakersfield,93301,"35.3298, -118.9845",35.3298,-118.9845,Female,0,No,No,64,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.02,4926.96,No,0,12,5765,,23.23,33.83,296.12,0.099,Central California,2015-10-01
1434-JZLUX,1,United States,California,San Diego,92101,"32.6886, -117.1507",32.6886,-117.1507,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.69,2064.63,Yes,1,71,3517,Competitor had better devices,32.81,36.92,386.21,0.01,South California,2019-02-01
1024-TXPYS,1,United States,California,Oakland,94601,"37.8581, -122.3173",37.8581,-122.3173,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,77.36,650.84,Yes,1,81,3150,Moved,37.65,28.32,219.44,0.029,North California,2020-06-01
6658-DUWIE,1,United States,California,Fresno,93701,"36.7312, -119.8034",36.7312,-119.8034,Male,0,Yes,Yes,64,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),92.59,5930.22,No,0,22,6134,,28.02,45.42,430.69,0.013,Central California,2015-10-01
6150-YTVOK,1,United States,California,Modesto,95354,"37.6044, -120.9892",37.6044,-120.9892,Male,0,No,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.48,5869.62,No,0,48,5965,,26.98,40.32,367.47,0.097,Central California,2015-10-01
3741-UQTVZ,1,United States,California,San Jose,95112,"37.3845, -121.9142",37.3845,-121.9142,Female,0,No,No,3,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,61.55,191.63,No,0,18,3698,,0.68,30.02,306.13,0.294,Central California,2020-11-01
8523-LDOLY,1,United States,California,San Francisco,94109,"37.882, -122.4193",37.882,-122.4193,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),48.52,21.26,No,0,41,3238,,1.22,28.01,422.09,0.035,North California,2021-01-01
1348-WQBGB,1,United States,California,Sacramento,95814,"38.5921, -121.5819",38.5921,-121.5819,Male,0,No,No,9,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),76.74,713.21,Yes,1,86,3341,Product dissatisfaction,16.46,41.95,329.5,0.06,North California,2020-05-01
9372-QQNKE,1,United States,California,Anaheim,92805,"33.8983, -117.8468",33.8983,-117.8468,Male,1,No,No,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.78,2332.3,Yes,1,77,4184,Competitor offered higher download speeds,24.82,27.66,299.67,0.069,South California,2018-05-01
7582-DFZCY,1,United States,California,Modesto,95354,"37.6909, -120.9961",37.6909,-120.9961,Female,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.07,485.63,No,0,44,3940,,2.12,14.87,199.66,0.029,Central California,2019-08-01
1786-MPCXY,1,United States,California,Berkeley,94704,"37.8412, -122.328",37.8412,-122.328,Male,0,No,No,44,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.06,2476.61,No,0,22,4754,,1.92,33.35,437.05,0.046,North California,2017-06-01
3004-FTJAT,1,United States,California,Berkeley,94704,"37.8728, -122.396",37.8728,-122.396,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),56.15,1519.71,No,0,8,3884,,9.51,30.48,99.35,0.214,North California,2018-11-01
4179-KQPVU,1,United States,California,San Francisco,94109,"37.7108, -122.3679",37.7108,-122.3679,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),72.24,360.1,Yes,1,65,3585,Network reliability,7.99,36.24,469.51,0.117,North California,2020-09-01
9487-XQOMR,1,United States,California,Riverside,92501,"33.9704, -117.3476",33.9704,-117.3476,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.58,63.15,No,0,7,3105,,-10.33,11.5,408.57,0.071,South California,2020-10-01
1545-KHOYM,1,United States,California,Sacramento,95814,"38.5503, -121.4839",38.5503,-121.4839,Female,0,No,Yes,64,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.06,5180.8,No,0,55,5620,,26.74,35.65,407.31,0.021,North California,2015-10-01
6245-KIRGW,1,United States,California,San Diego,92101,"32.6956, -117.1179",32.6956,-117.1179,Male,0,No,No,46,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,65.37,3014.47,No,0,5,4805,,9.76,35.29,423.29,0.041,South California,2017-04-01
2022-FTCKJ,1,United States,California,Berkeley,94704,"37.834, -122.23",37.834,-122.23,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),85.34,2626.99,No,0,19,5002,,24.0,30.76,453.27,0.137,North California,2018-07-01
9428-ELLVO,1,United States,California,San Jose,95112,"37.3238, -121.8766",37.3238,-121.8766,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,86.37,2184.12,No,0,18,4541,,13.39,44.23,447.47,0.117,Central California,2019-01-01
2172-WDSHD,1,United States,California,Santa Rosa,95401,"38.467, -122.7268",38.467,-122.7268,Female,1,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,24.83,1612.88,No,0,28,4987,,-3.08,13.64,291.76,0.085,North California,2015-08-01
2720-YZPVX,1,United States,California,Long Beach,90802,"33.7641, -118.2146",33.7641,-118.2146,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.04,1476.41,No,0,25,4690,,-10.02,13.84,435.65,0.086,South California,2015-12-01
4135-TNENB,1,United States,California,San Francisco,94109,"37.6817, -122.3984",37.6817,-122.3984,Male,0,No,No,7,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),81.86,566.54,No,0,16,4118,,24.63,33.57,257.35,0.158,North California,2020-07-01
6464-GCSJL,1,United States,California,San Jose,95112,"37.3009, -121.8164",37.3009,-121.8164,Female,1,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,1254.13,No,0,5,4674,,-5.73,11.98,250.72,0.112,Central California,2015-07-01
1773-CXPKR,1,United States,California,Santa Rosa,95401,"38.3644, -122.7192",38.3644,-122.7192,Female,1,No,No,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,53.59,1159.12,No,0,5,4431,,8.88,25.74,159.54,0.23,North California,2019-04-01
7542-CXRIG,1,United States,California,Santa Rosa,95401,"38.4526, -122.6403",38.4526,-122.6403,Female,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.95,556.47,Yes,1,40,2446,Price too high,1.61,12.22,261.76,0.082,North California,2019-07-01
1790-GIFRG,1,United States,California,Oakland,94601,"37.8296, -122.2525",37.8296,-122.2525,Male,0,No,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.5,1573.06,No,0,25,4837,,3.69,13.86,101.15,0.074,North California,2015-06-01
5497-OBEBR,1,United States,California,Anaheim,92805,"33.8494, -117.8953",33.8494,-117.8953,Female,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.65,4056.76,No,0,51,5081,,28.36,35.16,351.07,0.031,South California,2016-12-01
7295-DTVCD,1,United States,California,San Jose,95112,"37.2988, -121.766",37.2988,-121.766,Male,1,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.37,1108.19,No,0,68,4293,,24.93,35.01,234.61,0.075,Central California,2019-11-01
8151-IIPBL,1,United States,California,Fresno,93701,"36.7501, -119.7045",36.7501,-119.7045,Male,0,No,No,62,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,78.9,4886.12,Yes,1,14,4207,Don't know,15.79,42.09,286.73,0.115,Central California,2015-12-01
4004-VSHRK,1,United States,California,San Jose,95112,"37.3147, -121.8024",37.3147,-121.8024,Female,1,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.26,1376.87,No,0,18,4552,,-6.31,16.67,326.1,0.088,Central California,2016-10-01
5332-THPKQ,1,United States,California,Riverside,92501,"33.9237, -117.4154",33.9237,-117.4154,Male,0,No,Yes,71,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,59.89,4220.86,Yes,1,26,5579,Competitor made better offer,19.36,24.86,258.23,0.082,South California,2015-03-01
4434-YKCMG,1,United States,California,San Jose,95112,"37.3753, -121.7767",37.3753,-121.7767,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.98,335.7,No,0,51,3876,,17.53,19.05,253.53,0.093,Central California,2020-07-01
5097-XCBHL,1,United States,California,San Jose,95112,"37.3791, -121.8904",37.3791,-121.8904,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,59.53,3580.09,No,0,5,5112,,12.33,27.8,81.22,0.269,Central California,2016-02-01
2161-SPSKY,1,United States,California,Santa Rosa,95401,"38.4878, -122.7255",38.4878,-122.7255,Female,1,Yes,No,50,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),62.37,3112.8,No,0,6,4826,,4.55,35.04,253.36,0.196,North California,2016-12-01
7046-XCRIF,1,United States,California,Santa Rosa,95401,"38.41, -122.8221",38.41,-122.8221,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.33,162.87,No,0,6,3170,,-14.18,11.8,405.55,0.208,North California,2020-08-01
2622-FCLUM,1,United States,California,Sacramento,95814,"38.6406, -121.4781",38.6406,-121.4781,Male,0,Yes,Yes,15,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),56.62,853.18,Yes,1,23,2597,Competitor made better offer,6.42,29.42,392.76,0.078,North California,2019-11-01
2178-SEWJA,1,United States,California,Modesto,95354,"37.6144, -121.0511",37.6144,-121.0511,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,73.55,4049.54,No,0,5,6233,,9.19,33.67,325.16,0.233,Central California,2016-07-01
3634-VXKZG,1,United States,California,San Francisco,94109,"37.8076, -122.399",37.8076,-122.399,Female,0,No,No,71,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),41.14,2872.55,No,0,5,5611,,13.32,20.48,157.46,0.019,North California,2015-03-01
4801-LFJMS,1,United States,California,Berkeley,94704,"37.846, -122.3311",37.846,-122.3311,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,227.82,No,0,5,2800,,-2.76,9.04,225.09,0.142,North California,2020-02-01
5460-CMWAZ,1,United States,California,Berkeley,94704,"37.8603, -122.1831",37.8603,-122.1831,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),21.99,91.44,No,0,5,2492,,-5.18,10.88,307.51,0.158,North California,2020-12-01
2155-ADGJV,1,United States,California,Santa Rosa,95401,"38.3193, -122.6865",38.3193,-122.6865,Male,1,Yes,No,53,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,61.57,3268.83,No,0,5,5542,,16.4,30.39,125.56,0.155,North California,2016-09-01
6226-QWDFZ,1,United States,California,San Diego,92101,"32.7006, -117.0471",32.7006,-117.0471,Male,0,Yes,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),28.0,425.6,No,0,21,3958,,-7.49,13.38,456.68,0.11,South California,2019-12-01
7940-BFJAP,1,United States,California,Stockton,95202,"37.9623, -121.342",37.9623,-121.342,Female,0,No,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,54.57,453.84,Yes,1,58,2696,Competitor made better offer,21.62,25.25,131.05,0.041,Central California,2020-06-01
6848-IFLXS,1,United States,California,Riverside,92501,"33.9601, -117.298",33.9601,-117.298,Female,0,Yes,No,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.45,1236.55,No,0,9,4464,,-0.6,10.96,190.38,0.252,South California,2017-01-01
9399-OCBFN,1,United States,California,San Jose,95112,"37.426, -121.9764",37.426,-121.9764,Male,0,No,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.62,1280.21,Yes,1,26,4226,Attitude of support person,-9.99,13.26,363.68,0.061,Central California,2015-09-01
2893-IXBCK,1,United States,California,Anaheim,92805,"33.7785, -117.9039",33.7785,-117.9039,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),70.97,704.19,Yes,1,14,2492,Network reliability,2.03,33.62,554.67,0.172,South California,2020-04-01
7759-VHHPW,1,United States,California,San Francisco,94109,"37.7467, -122.451",37.7467,-122.451,Female,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,62.19,4055.36,No,0,5,5201,,18.02,29.82,160.91,0.123,North California,2015-09-01
2595-XUGRQ,1,United States,California,Bakersfield,93301,"35.3281, -119.0411",35.3281,-119.0411,Male,0,No,No,13,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,59.12,767.43,Yes,1,58,2910,Product dissatisfaction,23.85,22.96,159.33,0.096,Central California,2020-01-01
1190-KGBMS,1,United States,California,San Diego,92101,"32.6875, -117.1869",32.6875,-117.1869,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),76.06,930.42,Yes,1,73,3355,Network reliability,22.46,29.33,516.66,0.036,South California,2020-02-01
5780-CVBKO,1,United States,California,Bakersfield,93301,"35.4249, -119.0644",35.4249,-119.0644,Male,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,78.46,5276.23,Yes,1,47,4939,Network reliability,25.7,42.58,174.59,0.037,Central California,2015-07-01
9340-TFLWG,1,United States,California,Anaheim,92805,"33.9105, -117.9773",33.9105,-117.9773,Male,1,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.9,86.97,No,0,35,3554,,-0.46,11.74,153.02,0.155,South California,2020-11-01
9137-NQRZR,1,United States,California,Santa Rosa,95401,"38.4054, -122.7362",38.4054,-122.7362,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.64,85.24,No,0,35,3646,,22.55,34.87,250.53,0.126,North California,2021-01-01
4694-PSPAX,1,United States,California,San Francisco,94109,"37.7387, -122.4136",37.7387,-122.4136,Female,1,Yes,Yes,62,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),80.15,4985.21,No,0,43,5388,,22.77,38.83,312.59,0.069,North California,2015-12-01
3471-QODWC,1,United States,California,San Diego,92101,"32.6578, -117.1029",32.6578,-117.1029,Male,0,Yes,No,39,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,63.31,2446.95,No,0,8,5089,,16.14,29.62,225.14,0.129,South California,2017-11-01
9575-XPYWX,1,United States,California,Sacramento,95814,"38.6469, -121.4796",38.6469,-121.4796,Male,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),84.32,2337.84,Yes,1,58,4071,Competitor had better devices,18.03,41.41,473.78,0.061,North California,2018-10-01
8192-YUWCL,1,United States,California,San Diego,92101,"32.7718, -117.1028",32.7718,-117.1028,Female,0,Yes,No,67,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,48.73,3260.26,No,0,22,5679,,20.91,22.33,118.87,0.011,South California,2015-07-01
5307-XMLUQ,1,United States,California,San Diego,92101,"32.7104, -117.235",32.7104,-117.235,Male,1,No,No,21,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,59.39,1228.0,No,0,18,3933,,7.12,24.07,333.35,0.241,South California,2019-05-01
6274-XVSYB,1,United States,California,Long Beach,90802,"33.7003, -118.2153",33.7003,-118.2153,Female,0,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,88.25,5685.23,Yes,1,27,5218,Long wait times,34.48,33.62,212.54,0.128,South California,2015-09-01
5991-AUDOU,1,United States,California,Bakersfield,93301,"35.308, -118.9831",35.308,-118.9831,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),85.03,73.89,No,0,27,4263,,34.93,27.69,272.45,0.13,Central California,2021-01-01
6630-BMUYX,1,United States,California,Anaheim,92805,"33.8451, -117.8971",33.8451,-117.8971,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.88,1426.3,No,0,75,4950,,41.3,30.29,202.45,0.046,South California,2019-09-01
8357-HTEIH,1,United States,California,Oakland,94601,"37.8319, -122.3143",37.8319,-122.3143,Male,0,No,Yes,14,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),58.62,833.98,Yes,1,30,3019,Product dissatisfaction,10.63,34.69,244.58,0.053,North California,2019-12-01
5368-WWXYA,1,United States,California,Fresno,93701,"36.6345, -119.7404",36.6345,-119.7404,Female,1,Yes,No,9,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),56.21,445.63,No,0,15,3216,,8.97,27.05,153.98,0.245,Central California,2020-05-01
9976-WTCTR,1,United States,California,Sacramento,95814,"38.5655, -121.521",38.5655,-121.521,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,63.95,3210.35,No,0,10,5119,,17.16,29.13,208.99,0.14,North California,2016-12-01
1844-FTEJP,1,United States,California,San Diego,92101,"32.7966, -117.2",32.7966,-117.2,Female,0,Yes,Yes,21,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,78.49,1676.82,Yes,1,33,3751,Competitor had better devices,20.19,35.43,277.53,0.144,South California,2019-05-01
8780-HAWYW,1,United States,California,Los Angeles,90001,"34.0413, -118.2194",34.0413,-118.2194,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),25.87,393.46,No,0,11,3701,,-7.23,12.95,388.59,0.153,South California,2019-11-01
