CustomerID,Region,Segment,RFM_Segment,Contract,Tenure Months,Monthly Charges,MonthlyProfit,CLV,Churn Value,ChurnProbability
6630-BMUYX,South California,Gold,Need Attention,Month-to-month,17,83.88,41.3,272.58,0,0.7781848298752567
8357-HTEIH,North California,Gold,At Risk,Month-to-month,14,58.62,10.63,104.6,1,0.2301743789491528
5368-WWXYA,Central California,Gold,At Risk,Two year,9,56.21,8.97,293.86,0,0.0709989246603514
9976-WTCTR,North California,Silver,Need Attention,One year,50,63.95,17.16,387.13,0,0.0960982640819322
1844-FTEJP,South California,Gold,Need Attention,One year,21,78.49,20.19,388.62,1,0.4288408094119835
8780-HAWYW,South California,Bronze,At Risk,One year,15,25.87,-7.23,0.0,0,0.1086823864991475
5354-SDQPQ,South California,Gold,At Risk,Month-to-month,9,80.14,22.73,145.11,0,0.7216688801660831
7227-XUASS,South California,Silver,Loyal,One year,58,62.19,11.11,257.04,0,0.0587088396877992
5979-QCGWA,North California,Silver,Need Attention,Month-to-month,38,64.79,17.36,193.32,0,0.1857899139285116
9849-FUFAP,North California,Bronze,At Risk,Two year,4,57.4,0.92,29.94,0,0.0520423553554059
7800-CHHZI,South California,Gold,Need Attention,Month-to-month,13,88.48,25.67,163.88,1,0.8363751440493403
1571-ZCMEG,Central California,Gold,Need Attention,Month-to-month,27,75.84,17.02,141.74,1,0.5294116780688725
7777-DQOSE,North California,Bronze,Need Attention,Month-to-month,29,44.57,8.44,78.19,0,0.3757674582123438
4184-AWZLN,South California,Silver,Loyal,Month-to-month,69,79.68,18.81,158.0,1,0.4549166857523231
2206-WTCNE,South California,Silver,Loyal,Month-to-month,68,83.01,31.83,290.29,0,0.3599344737322928
6340-RKLSE,Central California,Platinum,Loyal,Two year,64,76.61,16.72,583.86,0,0.0424681030749263
1320-KMHLC,South California,Bronze,At Risk,Month-to-month,19,19.23,-4.77,0.0,0,0.3130166659158345
7717-TGQGK,North California,Bronze,At Risk,Two year,3,26.3,-6.53,0.0,0,0.1603910057921471
3878-ZMQFY,North California,Gold,At Risk,One year,7,76.77,14.77,222.61,0,0.6395562384182332
7157-CINKU,North California,Gold,At Risk,Month-to-month,2,66.74,21.81,109.4,1,0.9260514854304212
6017-OJVSS,Central California,Standard,Need Attention,Month-to-month,51,25.38,-2.16,0.0,0,0.1967378208668158
6905-RTGND,North California,Gold,At Risk,Two year,6,72.37,9.43,278.37,0,0.2563537842324935
4306-HFOLL,North California,Gold,Need Attention,Two year,38,53.04,10.8,377.14,0,0.0583065953308399
8856-JDUFZ,South California,Silver,Loyal,One year,64,77.39,16.09,374.58,0,0.0952922128041895
6986-GOYXK,South California,Silver,Loyal,Two year,63,65.16,-2.92,0.0,0,0.0330421060394766
1261-CWRSS,South California,Silver,Loyal,Month-to-month,66,51.11,17.51,200.03,1,0.1049239648635893
7978-NJGHT,South California,Bronze,At Risk,Month-to-month,18,58.71,3.68,35.68,1,0.2909819149655736
1129-DUQEA,South California,Standard,Loyal,Month-to-month,67,18.94,0.69,8.03,0,0.0863686353206709
3034-DHVWH,Central California,Standard,Loyal,Month-to-month,66,20.56,-5.54,0.0,0,0.1588861555702373
3590-VLFTM,Central California,Gold,At Risk,Two year,3,54.53,6.46,199.07,0,0.1866398608406094
9029-WUZNO,South California,Silver,Need Attention,Two year,54,61.34,6.93,242.0,0,0.0042832655648076
1019-EEXGQ,Central California,Silver,Loyal,Two year,57,71.09,11.54,402.98,0,0.0804598440983748
4723-TJYNG,North California,Silver,Loyal,Month-to-month,70,87.1,28.36,191.26,0,0.6700637516874866
4707-JSIBU,South California,Gold,At Risk,Month-to-month,10,79.57,32.79,206.97,0,0.6944086179596872
9951-GVBIA,North California,Gold,Need Attention,Month-to-month,18,80.4,28.18,244.83,1,0.4956267623904187
4570-PZVYQ,South California,Silver,Need Attention,Month-to-month,44,61.13,23.54,228.24,1,0.2766702988389197
4538-XBVZA,Central California,Gold,At Risk,One year,11,59.56,5.08,118.26,1,0.1291637227606215
6883-WSZHQ,South California,Silver,Need Attention,Month-to-month,36,79.74,24.5,165.23,1,0.8179777511464863
8367-BOYMV,North California,Silver,Need Attention,Month-to-month,47,66.4,22.12,165.1,1,0.671241698863868
7670-HJMLP,Central California,Platinum,Loyal,One year,70,70.75,25.52,594.11,0,0.0226724089332777
6870-KQRZV,Central California,Bronze,At Risk,Month-to-month,9,18.25,-6.17,0.0,1,0.5173553189052683
6065-EIIHY,Central California,Gold,At Risk,One year,7,59.56,19.15,396.18,0,0.2198776397553593
5805-ZDSPT,North California,Silver,Loyal,One year,56,65.71,12.25,279.89,0,0.0415836154047932
4511-NJSFR,South California,Silver,Loyal,Month-to-month,66,76.19,14.83,123.5,0,0.4765050751097481
5458-UAEPJ,Central California,Platinum,At Risk,Two year,13,80.06,23.77,753.03,0,0.2012733753888126
3569-YXCNR,South California,Bronze,At Risk,One year,1,20.24,-7.35,0.0,0,0.2701738486437964
8024-FWRWR,Central California,Gold,Need Attention,Month-to-month,18,72.66,18.73,151.94,1,0.5622879011997443
8834-AFNHF,North California,Platinum,Loyal,Two year,54,78.13,18.85,658.24,0,0.0270805383810931
7370-ZNPPK,South California,Bronze,At Risk,Two year,21,48.48,-5.11,0.0,1,0.0668614898645899
7098-UCHEU,North California,Gold,At Risk,One year,4,57.03,7.28,140.13,0,0.3640954484748939
6739-RQNVE,North California,Gold,At Risk,Month-to-month,10,81.7,26.86,159.87,1,0.8728460036385799
7243-VFSBE,South California,Silver,Loyal,Month-to-month,69,88.53,32.01,264.27,0,0.3907708566992678
4518-ZJLTU,South California,Gold,At Risk,Month-to-month,1,78.74,27.64,132.67,1,0.9062207114467256
7042-AWGNT,South California,Bronze,At Risk,Month-to-month,5,49.15,8.54,67.43,1,0.5588856160423685
3598-RNEFT,Central California,Silver,Loyal,Month-to-month,58,91.01,30.63,270.52,1,0.4203781508243113
1544-JMJKZ,South California,Gold,At Risk,One year,5,74.8,12.21,205.13,1,0.6576376741180291
1290-ZSXQY,North California,Bronze,At Risk,Two year,5,62.85,-6.5,0.0,0,0.0756622967294298
1664-SSYCN,South California,Silver,Need Attention,Two year,49,53.66,5.22,167.62,0,0.0091943001831601
5658-CQMMR,Central California,Gold,At Risk,Month-to-month,13,73.66,17.66,159.79,0,0.5078801255834106
7725-RKZFI,North California,Silver,Loyal,Month-to-month,66,81.03,30.26,243.29,1,0.415534225895777
5377-IIYDN,Central California,Silver,Loyal,Month-to-month,64,72.16,30.08,302.48,0,0.2443042913717392
5239-CFHMK,Central California,Silver,Loyal,Month-to-month,69,54.31,11.22,118.48,0,0.199837897136014
6332-JUJWZ,North California,Silver,Loyal,Month-to-month,67,73.17,31.87,210.34,0,0.6211997283028055
7012-CXVOI,Central California,Silver,Need Attention,Two year,53,71.15,10.22,356.88,0,0.0606652966015645
7393-QUQVZ,Central California,Silver,Loyal,Month-to-month,67,93.21,37.88,350.92,0,0.3189188508967979
7765-IXVMB,North California,Gold,At Risk,One year,8,86.73,22.06,380.14,1,0.477645624217329
9580-OKPBV,North California,Silver,Need Attention,Month-to-month,41,83.97,29.45,272.82,0,0.4947142965431381
2638-GORAP,South California,Gold,At Risk,Month-to-month,10,88.37,18.51,131.5,0,0.6974437937000897
2416-YJMQE,Central California,Gold,At Risk,Two year,2,80.36,20.72,602.7,1,0.237932675641571
2489-YOFRX,Central California,Gold,At Risk,One year,4,54.2,17.61,316.13,0,0.2249958651602071
7872-KRXGU,Central California,Platinum,Loyal,One year,58,82.0,31.15,725.17,0,0.1454849571632753
9975-IXAJH,Central California,Platinum,Need Attention,Two year,20,86.96,28.86,920.52,0,0.2045798640278016
1262-PNJWG,Central California,Gold,At Risk,Month-to-month,10,67.44,23.77,204.8,0,0.4768542270930668
8396-QXAZA,Central California,Gold,At Risk,Month-to-month,7,67.02,19.2,176.49,1,0.4503129825316962
7416-TEAAD,South California,Silver,Loyal,Month-to-month,62,54.66,16.07,173.17,0,0.0542047177997176
2362-ZFUBR,South California,Silver,Loyal,Two year,61,74.12,13.12,441.15,0,0.0439791435401922
5080-OUFAF,North California,Gold,Need Attention,Month-to-month,27,83.37,29.66,225.65,1,0.7878820230457063
8231-PYVDB,South California,Silver,Loyal,One year,61,55.4,18.74,409.28,0,0.0688905604567702
1192-EMAWM,South California,Gold,At Risk,Month-to-month,11,60.97,15.51,121.35,1,0.5227226747815263
7630-WALRZ,North California,Gold,At Risk,Month-to-month,7,61.17,22.4,125.26,0,0.8683988707726532
8358-FHUQG,South California,Platinum,At Risk,Two year,15,71.06,26.42,922.59,1,0.0447500934015886
5445-YFIXR,Central California,Standard,Need Attention,One year,53,55.07,-0.29,0.0,0,0.0134119787897771
3006-HVHSM,South California,Standard,Need Attention,Month-to-month,60,18.25,-7.29,0.0,0,0.2280385569906506
2987-JSUAX,Central California,Gold,At Risk,Month-to-month,10,78.33,15.72,110.54,1,0.7227166800021044
3126-QHGXS,South California,Platinum,Loyal,One year,53,81.51,26.27,535.91,1,0.2182253221276655
9237-AHBMM,North California,Gold,Need Attention,Month-to-month,22,93.97,29.39,215.13,1,0.6866999067318837
9833-GRZBL,North California,Standard,Loyal,One year,69,24.1,-0.84,0.0,0,0.045254587267527
4522-AKGHF,South California,Silver,Need Attention,Month-to-month,36,72.07,19.27,132.73,1,0.7126257821056535
5678-KTJRN,Central California,Silver,Loyal,Month-to-month,70,63.85,26.54,286.0,0,0.1419761804351015
4163-VTNNT,Central California,Bronze,At Risk,One year,2,21.73,-2.66,0.0,0,0.1860370140065217
7924-SCFKO,North California,Gold,At Risk,Month-to-month,8,66.47,21.66,124.24,1,0.852853641118202
4551-VJOSJ,North California,Silver,Loyal,One year,66,62.33,12.04,280.29,0,0.0398913139204512
6013-SKZNU,South California,Bronze,At Risk,Month-to-month,8,25.46,-8.64,0.0,1,0.511805287720846
7338-VROTM,North California,Silver,Loyal,Month-to-month,54,80.17,25.31,247.23,1,0.3691418258572256
8662-NTFEO,Central California,Standard,Loyal,One year,69,20.04,-6.43,0.0,1,0.0392671398702127
8618-TIWRO,North California,Gold,At Risk,Two year,13,86.01,12.95,452.21,0,0.1246011215198783
9917-UHBHE,North California,Silver,Loyal,Month-to-month,65,58.78,12.39,144.22,0,0.1438571848086774
2639-NZQLG,North California,Platinum,Need Attention,One year,45,81.34,20.04,449.22,0,0.1475788576584511
8054-OBMEM,South California,Silver,Loyal,Month-to-month,59,62.22,11.21,116.76,0,0.3243412130549719
1568-FVECF,South California,Bronze,At Risk,Month-to-month,21,19.6,-5.01,0.0,0,0.4404727811974486
9307-YRUXH,North California,Silver,Loyal,Month-to-month,69,56.49,28.89,336.28,0,0.1202940055657192
4679-ANYAS,Central California,Silver,Loyal,Two year,66,78.68,11.87,404.24,0,0.0583262753823084
5192-ZPKCO,Central California,Silver,Loyal,Month-to-month,59,69.31,23.13,232.6,0,0.2014906614211303
9830-AAXGP,Central California,Gold,At Risk,Two year,12,86.85,17.28,517.57,1,0.1642521669735661
6539-MMRGE,South California,Silver,Loyal,Month-to-month,65,63.8,19.98,232.57,0,0.1088796123409057
9879-AESOI,North California,Silver,Need Attention,One year,50,53.69,6.36,148.06,0,0.0295595394269065
2042-JBOMX,North California,Silver,Need Attention,Month-to-month,51,64.37,9.9,105.97,0,0.1686998434480865
8241-MNRHP,Central California,Standard,Need Attention,One year,56,24.36,-1.87,0.0,0,0.0676269497157338
1150-YYXFU,Central California,Silver,Loyal,Two year,68,47.68,9.97,348.15,0,0.0146443744411595
6170-ZAKCY,North California,Gold,Need Attention,Month-to-month,14,92.89,33.52,230.89,1,0.7560467203696186
2531-BCZNC,South California,Bronze,At Risk,Month-to-month,15,27.01,-0.47,0.0,0,0.4486226487611334
4573-LUFDT,North California,Bronze,At Risk,Two year,11,53.35,3.34,113.03,0,0.1330789065568482
4879-DLLGF,North California,Bronze,At Risk,Month-to-month,4,20.13,-1.94,0.0,1,0.668620643204665
1863-VANAU,Central California,Silver,Loyal,Month-to-month,65,63.01,30.91,306.38,0,0.1448240285676454
4587-ZBIKB,Central California,Gold,At Risk,Month-to-month,6,76.51,24.59,139.28,1,0.9010865483210424
4936-LLNEG,North California,Standard,Loyal,Month-to-month,64,22.12,-1.58,0.0,0,0.0989026423399819
5487-QKLZQ,North California,Silver,Loyal,Two year,57,77.8,8.26,288.44,0,0.0517009411612809
1408-JBWVM,North California,Gold,Need Attention,Month-to-month,17,84.84,20.45,143.8,0,0.7860305441047434
3393-SEUWE,Central California,Platinum,Loyal,One year,68,59.91,21.2,478.27,0,0.0454517371868269
5794-EQRAY,Central California,Bronze,At Risk,Month-to-month,14,19.97,1.52,13.42,0,0.4820363108467024
3346-MGXTZ,North California,Gold,Need Attention,Month-to-month,34,49.42,10.65,92.53,0,0.3164063561335314
4469-OPFYW,Central California,Silver,Loyal,Month-to-month,65,85.69,22.1,230.19,0,0.2885946353292331
9861-LDEOV,South California,Gold,At Risk,Month-to-month,5,75.72,13.68,75.51,1,0.8801610162851986
7291-TUVXJ,North California,Platinum,Need Attention,Two year,35,75.07,20.47,714.81,0,0.0497768936187638
7554-HRBBF,South California,Gold,At Risk,One year,6,56.14,8.25,175.43,0,0.1376980924869024
5902-XPOSX,North California,Gold,At Risk,Two year,4,75.54,16.72,497.19,1,0.3524505431979227
6249-TKZMX,North California,Standard,Loyal,Month-to-month,69,21.82,-7.8,0.0,0,0.1094378628587888
9704-WIJUY,North California,Bronze,At Risk,Month-to-month,15,24.17,-0.76,0.0,0,0.4564540761474888
6466-ULWKQ,North California,Silver,Loyal,Month-to-month,66,78.7,26.97,245.97,1,0.5250746420692888
5834-VUVDG,North California,Gold,At Risk,Two year,7,81.13,2.15,65.79,0,0.2424761260123936
9195-DUQJA,Central California,Silver,Loyal,Month-to-month,69,56.18,21.16,246.3,0,0.187646028708398
1091-XCTDK,Central California,Standard,Need Attention,Two year,53,49.43,3.52,122.92,0,0.0202211947343433
1932-QCQYT,South California,Bronze,At Risk,Month-to-month,3,20.27,2.33,18.06,0,0.5406542319001248
6925-XVTOK,Central California,Silver,Loyal,Month-to-month,65,58.73,24.77,258.0,0,0.1930755910744976
6574-CWXGT,Central California,Gold,At Risk,Month-to-month,6,79.68,27.31,164.52,1,0.862760535907314
7250-WXTYI,Central California,Gold,At Risk,Month-to-month,11,55.88,19.14,134.59,1,0.7959321251465918
4995-DWHNE,North California,Silver,Need Attention,One year,52,80.99,20.63,406.0,0,0.2417653921739639
3320-RGNLP,South California,Silver,Loyal,Month-to-month,60,60.04,12.35,143.75,0,0.1033849971045952
3320-MANCS,North California,Gold,At Risk,Month-to-month,11,65.39,14.19,128.39,1,0.3875941031672041
8642-KWKWN,South California,Bronze,At Risk,Month-to-month,12,18.25,-3.57,0.0,0,0.3937049098071433
5982-KYSMU,South California,Silver,Loyal,Month-to-month,67,75.2,25.07,246.69,0,0.2880226094704037
5162-WMVGO,South California,Platinum,Need Attention,Two year,15,88.15,33.2,1159.34,0,0.06431577027922
6520-NLAZF,Central California,Silver,Loyal,Month-to-month,62,65.16,27.76,237.18,0,0.3296461496972508
2547-VBTJS,North California,Bronze,At Risk,Two year,24,18.56,-8.42,0.0,0,0.0416564010771239
2939-SZNOP,South California,Bronze,At Risk,Month-to-month,7,18.43,3.06,26.59,0,0.3807777120939851
4237-OQALN,North California,Bronze,At Risk,One year,4,55.72,1.09,22.71,0,0.257368964172511
2879-MKOHX,Central California,Gold,At Risk,Month-to-month,7,88.54,33.91,172.53,1,0.9233679428354776
6737-QVAGE,South California,Platinum,Loyal,One year,59,79.96,25.07,540.31,0,0.1370701868204956
6591-ISYJI,South California,Silver,Loyal,Month-to-month,64,54.68,11.19,109.3,1,0.1116204765649179
5387-MJIJM,South California,Silver,Loyal,Month-to-month,68,79.42,29.77,295.08,0,0.2404622489249628
5015-LHQMF,North California,Silver,Loyal,Month-to-month,61,46.03,17.35,191.96,0,0.2194466984420356
7769-WKNYI,South California,Bronze,At Risk,One year,12,27.82,-0.51,0.0,0,0.1492444677187513
2961-JLLPH,North California,Gold,At Risk,Two year,14,65.37,9.69,338.37,0,0.031218827236833
5888-CYHIE,Central California,Platinum,Loyal,One year,55,80.46,21.38,420.76,0,0.1027489562629014
4398-ZPRPI,South California,Bronze,At Risk,Month-to-month,12,45.4,1.7,12.32,0,0.5417181818094071
8086-IUZAE,Central California,Silver,Loyal,Month-to-month,69,49.12,10.16,101.44,0,0.2292036235926825
7877-DSGPQ,South California,Bronze,At Risk,One year,5,19.7,-10.08,0.0,1,0.2473406198281007
3852-WXFTR,Central California,Bronze,At Risk,Month-to-month,5,20.14,0.55,3.99,1,0.6327928258474927
3315-VHGSD,North California,Silver,Loyal,Month-to-month,62,59.14,9.81,91.59,0,0.2722323358130978
9257-JMRWU,North California,Gold,At Risk,One year,16,60.78,9.62,194.86,0,0.247942833386774
4438-TKNRO,Central California,Gold,At Risk,Month-to-month,2,85.77,35.61,183.75,1,0.9461966092736168
1454-BDCSE,South California,Bronze,At Risk,Month-to-month,10,20.94,-5.2,0.0,1,0.3859122947802276
3178-IEWCE,Central California,Gold,At Risk,Two year,8,48.37,9.61,335.58,0,0.0925754495483067
3023-CGEID,South California,Silver,Loyal,Month-to-month,56,84.3,23.57,158.96,0,0.5753720710453334
9444-UQPSY,Central California,Standard,Need Attention,Month-to-month,49,24.26,-0.84,0.0,0,0.1723187252386335
2194-NFLXQ,North California,Silver,Need Attention,Month-to-month,39,76.96,23.84,176.23,1,0.6664048578490737
6708-CVSJI,North California,Silver,Need Attention,Two year,54,61.87,10.86,379.23,0,0.0072333903153169
6194-TNWFR,Central California,Silver,Need Attention,Month-to-month,54,62.95,23.66,226.0,0,0.3880732493264547
8422-SIMMI,South California,Silver,Need Attention,One year,46,75.15,9.67,188.91,0,0.0978035851372432
2196-EQFUU,South California,Silver,Need Attention,Month-to-month,43,77.12,23.98,234.24,1,0.4439414550154232
4693-JZAGR,North California,Gold,At Risk,Two year,2,68.92,7.13,222.8,0,0.2409006870843964
8856-LSFYP,Central California,Silver,Need Attention,Month-to-month,37,78.66,18.97,162.08,1,0.5062536786445634
7665-EMSKY,South California,Bronze,At Risk,Two year,18,20.58,-12.69,0.0,0,0.0605820368924397
8463-DVJPK,Central California,Silver,Loyal,Month-to-month,67,83.67,35.66,356.03,0,0.198826661125843
7318-LMPFL,North California,Silver,Loyal,Month-to-month,51,89.68,17.66,168.69,0,0.3862388344815241
1449-BQHRT,Central California,Platinum,Loyal,One year,45,97.87,29.69,669.81,0,0.1562735658685935
6986-KOUIK,North California,Standard,Need Attention,One year,56,22.51,-1.37,0.0,0,0.0632135209679235
3178-FBBDT,North California,Silver,Loyal,Month-to-month,55,74.31,25.78,210.98,1,0.4439401713742129
6654-CTTXZ,Central California,Silver,Loyal,One year,68,68.47,11.1,248.82,0,0.061354544731078
1755-NVGPC,North California,Silver,Loyal,Month-to-month,61,73.57,17.4,142.4,0,0.5101783602625762
3711-ZSGZF,Central California,Silver,Loyal,Month-to-month,65,95.66,32.77,301.22,1,0.3790350232979352
4414-LQGGR,Central California,Platinum,At Risk,Two year,7,87.05,38.09,1107.96,0,0.2210033842531638
2845-DDIAA,Central California,Platinum,Loyal,One year,64,76.08,27.96,650.91,0,0.0565086605494168
7513-ODGRU,Central California,Silver,Need Attention,Month-to-month,53,59.12,17.88,183.66,0,0.1530707013732827
8825-FWLHP,North California,Platinum,Loyal,Two year,61,76.07,26.86,937.95,0,0.0628570264721492
2119-MLPEB,South California,Gold,Need Attention,Month-to-month,14,86.49,40.55,340.62,1,0.7096453621138766
4361-ZOOQN,South California,Bronze,At Risk,Month-to-month,10,18.25,-8.68,0.0,1,0.4145251470484304
2964-ZFQWR,South California,Gold,At Risk,Month-to-month,11,77.35,15.5,85.56,1,0.7785235289852299
9503-EQCOE,South California,Silver,Need Attention,Month-to-month,48,63.58,19.08,193.24,0,0.2337324746919448
6922-IDWXE,Central California,Platinum,Loyal,One year,64,85.38,23.2,510.03,0,0.0621654551107584
